image_file,well
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D07_s1_w274AA5A5B-E203-40B5-A341-F472542FB0C1.tif,D07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D07_s2_w2D61BE627-4A41-43F8-BA36-822A58C52F68.tif,D07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D07_s3_w2D3E721B4-42BE-4863-8A28-6148D80A9BED.tif,D07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D07_s4_w2C44FF6E9-5071-4C76-85C9-37B2DFC4B74C.tif,D07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s1_w27356E93D-59ED-4315-82B1-A853807A8DE5.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s2_w2B4291E92-41BF-4FF4-865C-90C04A337ECA.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s3_w21C903F0E-092E-43E0-8556-D1109F39ACB7.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s4_w23BC52B42-4D60-432F-968F-5B021C1A132A.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s1_w2B9DDCE94-5031-4034-B379-67FB7EB05A5F.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s2_w2636D9F73-A5C3-470D-8BA8-A3EB8E0C2594.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s3_w261B00029-03EE-4AE7-A15B-FD6C443BF1EB.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s4_w2569F99CC-A83D-4487-BEEE-0BFF8BFBC6A0.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s1_w2C5E57E21-17D3-4BD9-8D65-B24E8EF6CBC9.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s2_w24B2F8214-5024-42BB-BCD8-6A2DDC85E63E.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s3_w244FDBA2A-D027-46E7-A4E7-D9E7220FD163.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_D06_s4_w27D2009AC-194B-4F00-BE02-8109E74B1480.tif,D06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s1_w23E291EC9-4266-40F6-AC2C-998FE44751BD.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s2_w2CDBDA1DC-372D-4350-8D5A-DADD181A3D5E.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s3_w200AD1DAE-CA54-4761-802B-0C303499DCB6.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s4_w2E72B30DD-972F-49F6-BCD1-C456399DB74A.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s1_w27E476230-2402-4DD0-8040-B2745E28DE95.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s2_w214A18E49-E817-4A79-A6AD-2A85873513B5.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s3_w2C3965195-8A5D-4EB1-A058-740495FB1125.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s4_w2D267D5B9-8D90-482D-B91A-482CA70B31B9.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s1_w2090AE614-8D1D-49E9-A108-6AAAC6A664B2.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s2_w2C791B6D1-2C25-41A7-BF2B-D200D218AE08.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s3_w24E5560E3-FD0A-4D9B-885E-942855583FD1.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E10_s4_w2FE64C21A-DEBD-41D5-9E57-71DD6C800441.tif,E10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s3_w221B6A9CF-6112-4723-A6F7-5BA272AEC3D5.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s4_w2940B2723-B666-4286-AE27-2C1F528D0B24.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s1_w2EEAAB2F0-048D-4ECB-A614-D863CA1798BE.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s2_w234C0A212-0FBC-48F5-88F0-3815FD673473.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s3_w2A61E8F2A-6EF8-444E-8C59-02A547B26ED5.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s4_w244D3AAEF-FF72-4936-9215-2E122BC00B3E.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s1_w2381DC3D9-296B-4727-85BD-B70E2E8C8500.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s2_w22DCDB5BF-B2E3-43D4-9614-3C3455A72511.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s1_w263BE0965-107E-4C28-B5CD-CB94F37F616F.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s2_w29501CE75-6719-491A-9FC5-095CF9F41142.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s3_w283677797-0970-4991-857E-DD95F52D1FDF.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E09_s4_w227AE83D6-F73B-4176-988F-225263297CF2.tif,E09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s1_w2B951DF48-9A21-44CE-A8CA-5F59BA1115B7.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s2_w290DE485E-66DE-4762-8C19-897324F7B87F.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s3_w2E5B845D3-087F-4C80-B811-4358CBED6188.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s4_w22ED6036D-2C61-4F58-8ED5-38A7BD1D9C40.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s1_w2213DED0C-1D4E-4A2F-B288-21692AE3EAD0.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s2_w240B30C46-0386-4CC3-B487-89A39986FD62.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s3_w22C0DB3BB-582B-4B50-96C9-E3B601AC99B6.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s4_w22C33682C-A696-4AE9-B926-E02B08CD0032.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s1_w2A63D5C1C-DA5F-44DB-9068-903547D1A8B0.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s2_w2A6682A56-D4DE-4E42-A32D-8D7DCE99997E.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s3_w2F04B9A30-2E20-415D-B81F-D564DE0C3F6B.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E08_s4_w20C33AB57-D7D6-43EB-AE5D-1A4837AF7FA0.tif,E08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s1_w2CBEAD462-BCBC-471E-AEA1-25AC5FD9741E.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s2_w2C6FE92B5-6C8F-4FE2-953C-89DC88F388B3.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s3_w239C6CDC4-F3F6-4470-A989-7064EBCDBF1D.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s4_w2A43630DB-7299-4F5C-AF1E-4CE9E0157CA3.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s1_w2AA75FC7E-B4D2-46F5-85E6-C39CEB257852.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s2_w278D2D419-86B4-4ED1-B1E7-BEA1A25C93D0.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s3_w2E83C7BFA-BF46-49B8-8480-3A4571D41C21.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s4_w22DC14809-78D7-43D3-A094-1BE2BF280413.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s1_w243AD817F-869D-45C3-878B-6F20FFDB405A.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s2_w2F841DA50-6DF2-4CD1-937A-D4B512070414.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s3_w226D37731-57A7-418F-B24E-8B32CA973B9B.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E07_s4_w29FD88F3D-5FAD-4758-AB6E-9D5B6DF8ADCB.tif,E07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s1_w25A578DEA-C480-4DE5-B4A0-2A8A7083B2D3.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s2_w2ECBCD3D7-6B50-45BC-9902-C4B0ADE5E4BC.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s3_w205E26FC0-369C-4C7F-B750-A0B7BAC24D34.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s4_w25B8A6C14-D32A-4645-BA56-4CB2C7A4B3B6.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s1_w240AD5644-09F2-4EEB-AEBA-954C264250DE.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s2_w2F868C5B0-4B28-41C6-A3A8-777FA87D6EEE.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s3_w21431189B-9870-473C-B00F-67E6D337A7C6.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s4_w2A8435B87-DF90-448F-8742-7C41C8CFEBF4.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s1_w2F4267EEE-A6F7-4273-AC56-C70F8029F854.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s2_w231DF461C-3DED-4242-B14E-42A786344546.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s3_w27EC1E8EA-1298-428E-842C-64388D9B5855.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E06_s4_w261C37692-9A25-44B2-ADC4-ABF05E635C0D.tif,E06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s1_w22841B465-6C35-4967-A641-E0764040F45A.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s2_w2F4B52B54-82BC-4C3E-A8E2-83F530660158.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s3_w250E8267E-AC36-4D93-8A1B-CEE538E082B1.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s4_w2187EA3F2-0EC1-4139-A0CB-A6AFB6ED06AA.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s1_w24A4045F9-439A-4399-8123-C9DDDBAD9E3B.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s2_w20F5F126D-98D4-437A-B487-0908189A90E3.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s3_w2B8A8AD48-A484-4C01-BE42-02EF532DB2B4.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s4_w2D2A0AA0D-FC72-4DB4-8699-9AEB32091879.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s1_w28206BD00-F0A2-4609-B53A-46C806F22A72.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s2_w2AA4CD36D-0257-4AF6-AA7A-CE0321D73B75.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s3_w2B1532655-E717-4BA2-9313-D5DABBBD3BAF.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E05_s4_w22CF768E6-E28C-4817-A003-53ED80ABDCA6.tif,E05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s3_w246CD9B74-3434-47DC-9E6C-C3BEFB45AD59.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s4_w27521C934-0E5D-4B0B-BC1B-262DAD8366BB.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s1_w2890D9AEC-564F-4F0C-A13A-6967E68BE4BE.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s2_w20E9B7DE6-0470-44A3-89FC-6759F5FC23E1.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s3_w29CCA2C32-45E8-4A05-96D1-291A8F3A9A98.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s4_w2FCBB7C99-443A-4EDF-93E4-B6488345B3FE.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s1_w2E0FFE876-EF49-4B0E-B907-B4F4621BD3CB.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s2_w2AE8DA81A-0BA9-4180-90C7-22881C803AA3.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s1_w29F9FFB6C-A792-488A-A7B8-5F1FB7848B80.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s2_w2B1A4A9AD-C4D3-4509-AADC-185F91F3821A.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s3_w22DDC99DB-C31F-48D1-A5F1-B77C9971B5BF.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E04_s4_w266C77072-CA78-4D5B-B86C-5DE565BAA5E2.tif,E04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s1_w2AA2D129D-5207-4C44-A962-350F91DEA435.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s2_w2F7EF980B-614C-485A-BA26-7C8F9FC70D2E.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s3_w29F38E227-81EF-44B5-A357-1B78C13C7F4B.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s4_w2F0B6C79D-ABAB-4B05-AC84-84C3B9B87A8B.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s1_w2F2D160B0-42BD-47FE-8F68-E8C88256B51A.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s2_w2CA18D562-0F69-470B-AF15-FDDD8D05EB00.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s3_w2C5F1CC9E-6F69-4258-A1F4-EE99AC04556E.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s4_w229733900-F158-4E4D-820B-C75BBA504DC4.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s1_w22DABE535-193B-43E3-AAB7-4EA5FFAF3421.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s2_w21EF37066-50B0-41F0-82F2-11C3391358CA.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s3_w2BFDC2B6D-7F12-4B0A-BEA3-D0D23A5CCF09.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week10_200907_E03_s4_w260BD56C2-ABF5-402F-94D0-57646DAA5077.tif,E03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s1_w215510B7A-F42F-42AE-9309-F8FC6C3B1D56.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s2_w240FA8DD0-D7C1-42DA-8607-342D34B9546C.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s3_w209B24A3D-C26A-496B-A1BA-25442E53C5E3.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s4_w20B455C0C-7228-48BF-9536-1A7B0E904D17.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s1_w2E84602A5-D90F-4CC4-977C-07821C73A6F7.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s2_w26598D4E8-8B14-467A-8ECE-C47D9EE1EE6A.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s3_w245821C5C-8086-4AE1-97F6-3337B11E88DD.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s4_w25D077106-4C14-48C2-A6F9-93CB3A19A1D0.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s1_w2E553E051-A642-4B8F-AA4F-0F5FED0D19B0.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s2_w2DA178D58-2B65-40E6-9039-6C22493153A7.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s3_w2822F7567-AA45-49C5-8839-FE62606E2BD8.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F10_s4_w2AB23C758-973D-4D3A-9885-E587B3E6195C.tif,F10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s3_w225CC038E-F5D0-48C9-9E83-3D33026EA8BC.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s4_w2778B8BA4-3D19-4708-8354-FBB7F42354F2.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s1_w25BEFD383-BBEE-48F7-9B38-08A0B2F689BB.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s2_w253E73617-9573-4B39-A8A7-35ABEC8EF805.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s3_w22A825040-1FFA-4B35-93A7-F278C701373F.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s4_w2CC4FA197-D454-4C57-AE1A-E38995500AA5.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s1_w25E1A7B61-53D9-4AC4-82A1-A3D1FD3A8D89.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s2_w24CE308E7-6BE6-4455-9998-D913D824D2A1.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s3_w28DB05C4D-6F2B-411D-89E9-683FE922ED03.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s4_w2A1B8C52E-C0F1-4CBB-A697-2AE6FACDD1B0.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s1_w262AFA080-D594-45CB-9C87-4B59BC3EC731.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F09_s2_w2B5E98FC1-B805-4CBD-AE7C-B7B19E6E18B7.tif,F09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s1_w294CEEB4E-7AAD-485B-90F9-DF8607A286C1.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s2_w2FCE8DED0-3512-4505-B3F5-9E5CB68D428E.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s3_w21A90469E-2E48-4950-8F0B-065D0C88BD0A.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s4_w232E8D054-9F14-45BD-A5A8-666600A28896.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s1_w2363E0CDA-BAF5-4EBC-83B4-0A4A974AD9A6.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s2_w2E08091D0-2A37-4547-B643-D2870C916143.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s3_w2EC0E266F-D7B0-4A73-9133-7CD7A9BBA2F1.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s4_w2465954FF-6E95-4A30-988A-443C60C8A768.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s1_w2434FF6C6-B188-420B-912C-B0718591AE31.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s2_w2528AE294-8382-47D0-97B1-0AA5F5D98E4B.tif,F08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week6_200607_F08_s3_w24BD05154-B4B2-4FC9-9092-D760B0E4EB92.tif,F08
